time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2023-04-07T11:00,9.3,0.00,0.00,92,0,100,99,15.5,324
2023-04-07T12:00,10.4,0.00,0.00,73,0,100,85,8.4,317
2023-04-07T13:00,11.1,0.00,0.00,56,0,100,64,13.2,305
2023-04-07T14:00,12.0,0.00,0.00,73,0,97,0,16.9,310
2023-04-07T15:00,12.5,0.00,0.00,91,0,100,56,16.7,303
2023-04-07T16:00,13.3,0.00,0.00,100,0,100,76,18.5,299
2023-04-07T17:00,13.0,0.00,0.00,100,0,100,87,18.4,293
2023-04-07T18:00,13.9,0.00,0.00,100,0,100,100,21.7,291
2023-04-07T19:00,13.2,0.00,0.00,100,0,100,100,21.9,303
2023-04-07T20:00,12.0,0.00,0.00,100,0,100,100,17.7,303
2023-04-07T21:00,12.0,0.00,0.00,100,0,100,100,15.3,311
2023-04-07T22:00,11.5,0.00,0.00,100,0,100,100,15.5,332
2023-04-07T23:00,10.3,0.00,0.00,100,0,98,100,16.3,342
2023-04-08T00:00,8.9,0.00,0.00,100,0,48,100,13.7,337
2023-04-08T01:00,8.4,0.00,0.00,100,0,0,100,13.5,326
2023-04-08T02:00,7.5,0.00,0.00,100,0,0,100,18.0,327
2023-04-08T03:00,6.8,0.00,0.00,100,0,0,100,20.5,329
2023-04-08T04:00,5.7,0.00,0.00,100,0,0,100,19.9,338
2023-04-08T05:00,4.8,0.00,0.00,100,0,0,100,18.7,344
2023-04-08T06:00,4.2,0.00,0.00,100,0,0,100,19.3,351
2023-04-08T07:00,3.6,0.00,0.00,100,0,0,100,16.9,358
2023-04-08T08:00,2.8,0.00,0.00,100,0,0,100,13.4,354
2023-04-08T09:00,2.3,0.00,0.00,100,0,0,100,10.0,347
2023-04-08T10:00,1.7,0.00,0.00,100,0,0,100,8.1,339
2023-04-08T11:00,1.7,0.00,0.00,100,0,0,100,7.9,336
2023-04-08T12:00,3.6,0.00,0.00,77,0,0,82,10.0,339
2023-04-08T13:00,4.9,0.00,0.00,0,0,0,80,7.1,345
2023-04-08T14:00,6.0,0.00,0.00,89,0,0,94,5.8,360
2023-04-08T15:00,7.0,0.00,0.00,100,0,0,100,4.0,350
2023-04-08T16:00,7.8,0.00,0.00,100,0,0,100,2.9,353
2023-04-08T17:00,8.6,0.00,0.00,100,0,0,100,1.1,342
2023-04-08T18:00,9.6,0.00,0.00,100,0,0,100,0.4,360
2023-04-08T19:00,10.3,0.00,0.00,100,0,0,100,2.2,180
2023-04-08T20:00,10.3,0.00,0.00,100,0,0,100,5.6,165
2023-04-08T21:00,8.9,0.00,0.00,100,0,0,100,14.4,184
2023-04-08T22:00,8.2,0.00,0.00,100,0,0,100,12.3,195
2023-04-08T23:00,7.7,0.00,0.00,100,0,0,100,10.6,170
2023-04-09T00:00,6.7,0.00,0.00,100,0,0,100,14.8,186
2023-04-09T01:00,6.2,0.00,0.00,100,0,0,100,12.9,207
2023-04-09T02:00,5.9,0.00,0.00,100,0,0,100,11.8,220
2023-04-09T03:00,5.4,0.00,0.00,100,0,0,100,9.9,237
2023-04-09T04:00,4.9,0.00,0.00,100,0,0,100,9.7,248
2023-04-09T05:00,4.1,0.00,0.00,99,0,0,98,7.3,261
2023-04-09T06:00,3.2,0.00,0.00,92,0,0,59,6.0,287
2023-04-09T07:00,2.1,0.00,0.00,95,0,0,100,8.6,292
2023-04-09T08:00,2.2,0.00,0.00,70,0,0,53,8.2,285
2023-04-09T09:00,1.3,0.00,0.00,14,0,0,0,7.9,344
2023-04-09T10:00,1.1,0.00,0.00,0,0,0,0,8.3,2
2023-04-09T11:00,2.4,0.00,0.00,0,0,0,0,6.1,357
2023-04-09T12:00,4.6,0.00,0.00,0,0,0,0,10.2,10
2023-04-09T13:00,6.9,0.00,0.00,0,0,0,0,15.3,47
2023-04-09T14:00,8.3,0.00,0.00,0,0,0,0,15.9,57
2023-04-09T15:00,9.8,0.00,0.00,0,0,0,0,14.5,60
2023-04-09T16:00,11.1,0.00,0.00,1,0,0,0,11.4,66
2023-04-09T17:00,11.7,0.00,0.00,3,0,0,0,7.6,85
2023-04-09T18:00,11.7,0.00,0.00,46,2,89,0,7.5,145
2023-04-09T19:00,10.9,0.00,0.00,77,0,45,0,17.2,154
2023-04-09T20:00,9.6,0.00,0.00,86,1,7,0,24.2,152
2023-04-09T21:00,9.7,0.00,0.00,0,0,2,0,21.1,157
2023-04-09T22:00,7.8,0.00,0.00,0,0,0,0,21.4,163
2023-04-09T23:00,6.9,0.00,0.00,0,0,0,0,13.9,155
2023-04-10T00:00,6.1,0.00,0.00,0,0,0,0,16.6,158
2023-04-10T01:00,5.7,0.00,0.00,0,0,0,0,9.4,162
2023-04-10T02:00,5.4,0.00,0.00,0,0,0,0,8.7,175
2023-04-10T03:00,4.1,0.00,0.00,0,0,0,0,7.3,213
2023-04-10T04:00,4.1,0.00,0.00,0,0,0,0,7.9,246
2023-04-10T05:00,3.0,0.00,0.00,0,0,0,0,7.3,237
2023-04-10T06:00,2.4,0.00,0.00,0,0,0,0,8.5,216
2023-04-10T07:00,2.6,0.00,0.00,0,0,0,0,7.4,247
2023-04-10T08:00,2.5,0.00,0.00,0,0,0,0,7.0,258
2023-04-10T09:00,2.2,0.00,0.00,0,0,0,0,7.2,252
2023-04-10T10:00,2.1,0.00,0.00,0,0,0,0,7.4,247
2023-04-10T11:00,2.8,0.00,0.00,0,0,0,0,8.6,248
2023-04-10T12:00,5.2,0.00,0.00,0,0,0,0,9.2,239
2023-04-10T13:00,7.5,0.00,0.00,0,0,0,0,9.2,239
2023-04-10T14:00,10.0,0.00,0.00,0,0,0,0,10.4,236
2023-04-10T15:00,12.3,0.00,0.00,0,0,0,0,9.9,237
2023-04-10T16:00,14.3,0.00,0.00,0,0,0,0,8.7,228
2023-04-10T17:00,15.8,0.00,0.00,0,0,0,0,8.7,228
2023-04-10T18:00,17.1,0.00,0.00,0,0,0,11,7.9,231
2023-04-10T19:00,17.8,0.00,0.00,0,0,0,0,7.7,208
2023-04-10T20:00,16.9,0.00,0.00,0,0,0,0,13.1,164
2023-04-10T21:00,14.9,0.00,0.00,0,0,0,2,18.8,154
2023-04-10T22:00,13.0,0.00,0.00,0,0,0,4,18.5,153
2023-04-10T23:00,11.3,0.00,0.00,0,0,0,3,14.0,162
2023-04-11T00:00,10.0,0.00,0.00,0,0,0,0,9.7,165
2023-04-11T01:00,9.4,0.00,0.00,0,0,0,0,10.9,214
2023-04-11T02:00,9.7,0.00,0.00,0,0,0,0,9.3,257
2023-04-11T03:00,9.8,0.00,0.00,0,0,0,0,11.8,239
2023-04-11T04:00,9.2,0.00,0.00,0,0,0,0,15.0,246
2023-04-11T05:00,8.4,0.00,0.00,0,0,0,0,14.2,254
2023-04-11T06:00,7.7,0.00,0.00,0,0,0,0,12.0,254
2023-04-11T07:00,7.1,0.00,0.00,1,0,0,30,12.1,253
2023-04-11T08:00,6.8,0.00,0.00,1,0,0,6,12.0,254
2023-04-11T09:00,6.6,0.00,0.00,0,0,0,0,12.5,252
2023-04-11T10:00,6.4,0.00,0.00,6,0,0,0,12.5,252
2023-04-11T11:00,6.5,0.00,0.00,69,0,0,89,12.9,257
2023-04-11T12:00,9.0,0.00,0.00,74,0,0,39,12.4,260
2023-04-11T13:00,12.0,0.00,0.00,99,0,0,100,10.2,260
2023-04-11T14:00,15.1,0.00,0.00,100,0,9,100,8.9,238
2023-04-11T15:00,17.8,0.00,0.00,99,0,1,99,10.7,228
2023-04-11T16:00,20.1,0.00,0.00,69,0,0,94,14.9,217
2023-04-11T17:00,22.0,0.00,0.00,69,0,10,77,21.3,233
2023-04-11T18:00,22.7,0.00,0.00,98,0,4,98,26.0,251
2023-04-11T19:00,22.9,0.00,0.00,100,0,4,100,25.6,256
2023-04-11T20:00,22.8,0.00,0.00,100,0,0,100,25.1,257
2023-04-11T21:00,22.2,0.00,0.00,100,0,0,100,23.9,258
2023-04-11T22:00,21.0,0.00,0.00,98,0,7,100,21.7,259
2023-04-11T23:00,19.7,0.00,0.00,99,0,48,100,21.2,260
2023-04-12T00:00,16.8,0.00,0.00,100,0,5,100,15.9,237
2023-04-12T01:00,17.1,0.00,0.00,100,0,76,100,22.1,240
2023-04-12T02:00,16.9,0.00,0.00,100,0,86,100,23.0,238
2023-04-12T03:00,17.0,0.00,0.00,99,0,56,100,24.3,249
2023-04-12T04:00,17.0,0.00,0.00,98,0,68,100,24.1,256
2023-04-12T05:00,16.8,0.00,0.00,99,0,20,97,24.1,256
2023-04-12T06:00,16.3,0.00,0.00,95,0,21,100,22.7,260
2023-04-12T07:00,15.8,0.00,0.00,97,0,14,100,22.0,267
2023-04-12T08:00,15.7,0.00,0.00,100,0,10,100,23.1,272
2023-04-12T09:00,15.7,0.00,0.00,100,0,22,100,22.1,276
2023-04-12T10:00,15.5,0.00,0.00,100,0,81,100,20.2,273
2023-04-12T11:00,15.5,0.00,0.00,97,0,66,100,18.7,272
2023-04-12T12:00,17.1,0.00,0.00,98,0,25,100,16.5,280
2023-04-12T13:00,19.1,0.00,0.00,93,0,29,100,17.0,283
2023-04-12T14:00,21.0,0.00,0.00,85,0,29,86,14.9,277
2023-04-12T15:00,22.7,0.00,0.00,7,0,0,81,17.4,294
2023-04-12T16:00,24.3,0.00,0.00,0,0,0,0,17.9,298
2023-04-12T17:00,25.7,0.00,0.00,0,0,1,0,20.1,297
2023-04-12T18:00,26.6,0.00,0.00,0,0,21,0,21.7,297
2023-04-12T19:00,27.2,0.00,0.00,0,0,9,0,22.4,296
2023-04-12T20:00,27.4,0.00,0.00,32,0,94,0,21.7,306
2023-04-12T21:00,26.3,0.00,0.00,1,0,45,0,21.1,323
2023-04-12T22:00,25.8,0.00,0.00,0,0,3,0,10.1,343
2023-04-12T23:00,22.1,0.00,0.00,0,0,4,0,9.7,345
2023-04-13T00:00,18.3,0.00,0.00,0,0,6,0,8.9,194
2023-04-13T01:00,19.9,0.00,0.00,0,0,0,0,11.4,257
2023-04-13T02:00,19.9,0.00,0.00,0,0,0,0,12.4,278
2023-04-13T03:00,17.4,0.00,0.00,0,0,0,0,9.0,275
2023-04-13T04:00,16.4,0.00,0.00,0,0,0,0,10.1,264
2023-04-13T05:00,16.3,0.00,0.00,0,0,0,0,11.6,286
2023-04-13T06:00,15.8,0.00,0.00,0,0,0,0,13.0,318
2023-04-13T07:00,15.1,0.00,0.00,0,0,0,0,9.9,327
2023-04-13T08:00,13.4,0.00,0.00,0,0,0,0,8.3,304
2023-04-13T09:00,12.3,0.00,0.00,0,0,0,0,8.3,272
2023-04-13T10:00,11.9,0.00,0.00,0,0,0,0,8.9,256
2023-04-13T11:00,13.4,0.00,0.00,0,0,0,0,8.3,265
2023-04-13T12:00,16.4,0.00,0.00,0,0,0,0,8.3,270
2023-04-13T13:00,21.2,0.00,0.00,0,0,0,0,10.7,282
2023-04-13T14:00,24.7,0.00,0.00,0,0,0,0,12.0,279
2023-04-13T15:00,26.6,0.00,0.00,0,0,0,0,12.3,275
2023-04-13T16:00,28.0,0.00,0.00,0,0,0,0,11.9,268
2023-04-13T17:00,29.0,0.00,0.00,0,0,0,0,12.5,252
2023-04-13T18:00,30.1,0.00,0.00,0,0,0,0,15.5,245
2023-04-13T19:00,31.0,0.00,0.00,0,0,0,0,19.5,254
2023-04-13T20:00,31.0,0.00,0.00,0,0,0,0,20.2,259
2023-04-13T21:00,30.5,0.00,0.00,0,0,0,0,20.6,264
2023-04-13T22:00,29.0,0.00,0.00,0,0,0,0,17.3,268
2023-04-13T23:00,26.2,0.00,0.00,0,0,0,0,14.4,257
2023-04-14T00:00,22.8,0.00,0.00,0,0,0,0,14.8,241
2023-04-14T01:00,23.6,0.00,0.00,0,0,0,0,18.0,254
2023-04-14T02:00,22.2,0.00,0.00,0,0,0,0,16.9,250
2023-04-14T03:00,20.8,0.00,0.00,4,0,0,0,15.7,250
2023-04-14T04:00,19.8,0.00,0.00,0,0,0,0,15.5,252
2023-04-14T05:00,19.1,0.00,0.00,0,0,0,0,14.4,257
2023-04-14T06:00,18.4,0.00,0.00,0,0,0,0,13.8,255
2023-04-14T07:00,17.9,0.00,0.00,29,0,0,32,13.4,256
2023-04-14T08:00,16.9,0.00,0.00,39,0,0,40,10.1,266
2023-04-14T09:00,14.5,0.00,0.00,23,0,0,77,11.7,279
2023-04-14T10:00,13.8,0.00,0.00,10,0,0,36,9.5,259
2023-04-14T11:00,14.7,0.00,0.00,4,0,0,17,11.0,238
2023-04-14T12:00,18.1,0.00,0.00,12,0,0,45,5.7,252
2023-04-14T13:00,22.0,0.00,0.00,28,0,0,40,5.2,258
2023-04-14T14:00,24.3,0.00,0.00,45,0,0,98,2.3,231
2023-04-14T15:00,25.9,0.00,0.00,60,0,0,100,5.1,188
2023-04-14T16:00,27.4,0.00,0.00,81,0,0,50,5.4,188
2023-04-14T17:00,29.0,0.00,0.00,43,0,0,100,8.6,182
2023-04-14T18:00,29.5,0.00,0.00,62,0,0,100,14.1,174
2023-04-14T19:00,27.0,0.00,0.00,90,0,0,100,19.2,150
2023-04-14T20:00,26.4,0.00,0.00,73,0,0,99,16.9,142
2023-04-14T21:00,26.4,0.00,0.00,87,0,0,90,17.9,150
2023-04-14T22:00,25.6,0.00,0.00,97,0,0,100,17.2,160
2023-04-14T23:00,23.6,0.00,0.00,100,0,0,100,13.0,183
2023-04-15T00:00,21.0,0.00,0.00,100,0,0,100,10.4,200
2023-04-15T01:00,22.9,0.00,0.00,100,0,0,100,14.8,221
2023-04-15T02:00,21.9,0.00,0.00,100,0,0,100,17.1,229
2023-04-15T03:00,20.6,0.00,0.00,99,0,0,100,15.3,229
2023-04-15T04:00,19.3,0.00,0.00,99,0,0,100,11.7,227
2023-04-15T05:00,18.6,0.00,0.00,96,0,19,100,13.0,222
2023-04-15T06:00,18.0,0.00,0.00,99,0,82,100,13.1,217
2023-04-15T07:00,17.6,0.00,0.00,99,0,89,100,12.7,215
2023-04-15T08:00,17.2,0.00,0.00,97,0,64,99,12.4,216
2023-04-15T09:00,16.7,0.00,0.00,94,1,87,0,8.2,218
2023-04-15T10:00,15.9,0.00,0.00,49,1,73,0,9.2,191
2023-04-15T11:00,16.1,0.00,0.00,38,42,82,2,10.8,176
2023-04-15T12:00,18.1,0.00,0.00,48,9,21,46,6.0,163
2023-04-15T13:00,20.1,0.00,0.00,84,8,25,41,10.4,166
2023-04-15T14:00,20.9,0.00,0.00,56,21,1,1,11.0,142
2023-04-15T15:00,20.4,0.00,0.00,33,13,5,37,15.1,142
2023-04-15T16:00,19.9,0.00,0.00,50,77,8,33,18.4,141
2023-04-15T17:00,19.0,0.00,0.00,68,100,20,63,19.5,142
2023-04-15T18:00,18.6,0.00,0.00,85,100,17,75,17.8,144
2023-04-15T19:00,18.6,0.00,0.00,99,100,1,62,16.8,152
2023-04-15T20:00,18.3,0.00,0.00,98,46,7,100,12.0,131
2023-04-15T21:00,17.2,0.00,0.00,100,100,2,100,16.8,135
2023-04-15T22:00,15.4,0.40,0.40,100,100,10,97,13.3,128
2023-04-15T23:00,14.8,0.30,0.30,100,100,23,56,8.0,126
2023-04-16T00:00,15.5,3.60,3.60,100,20,54,100,5.1,98
2023-04-16T01:00,15.6,0.40,0.40,100,94,100,100,6.3,103
2023-04-16T02:00,15.1,0.20,0.20,100,100,93,0,6.6,131
2023-04-16T03:00,14.5,0.10,0.10,100,100,8,0,6.9,118
2023-04-16T04:00,13.7,0.00,0.00,100,100,0,0,6.1,140
2023-04-16T05:00,13.4,0.00,0.00,100,100,1,0,7.2,153
2023-04-16T06:00,13.2,0.00,0.00,100,100,100,0,5.1,219
2023-04-16T07:00,13.3,0.00,0.00,100,100,100,0,4.0,297
2023-04-16T08:00,13.7,0.00,0.00,100,100,5,0,3.7,349
2023-04-16T09:00,14.0,0.00,0.00,100,100,12,0,3.0,14
2023-04-16T10:00,14.1,0.00,0.00,100,100,0,0,0.7,180
2023-04-16T11:00,14.4,0.00,0.00,100,100,8,0,4.8,207
2023-04-16T12:00,15.5,0.00,0.00,100,96,18,0,2.9,330
2023-04-16T13:00,17.1,0.00,0.00,100,100,15,0,7.9,357
2023-04-16T14:00,18.2,0.00,0.00,100,100,27,0,6.1,357
2023-04-16T15:00,19.5,0.00,0.00,100,100,0,62,4.5,14
2023-04-16T16:00,20.9,0.00,0.00,100,100,0,100,3.3,84
2023-04-16T17:00,20.3,0.00,0.00,100,84,0,100,15.3,172
2023-04-16T18:00,19.4,0.00,0.00,100,2,2,100,17.7,167
2023-04-16T19:00,19.9,0.00,0.00,100,12,9,84,16.9,151
2023-04-16T20:00,19.3,0.00,0.00,100,12,9,100,16.8,137
2023-04-16T21:00,16.8,0.00,0.00,99,64,5,100,17.6,139
2023-04-16T22:00,14.8,0.00,0.00,94,100,6,87,15.9,128
2023-04-16T23:00,13.8,0.00,0.00,61,100,3,55,15.9,123
2023-04-17T00:00,13.4,0.00,0.00,57,100,5,11,15.0,136
2023-04-17T01:00,13.1,0.00,0.00,67,100,6,52,15.8,117
2023-04-17T02:00,12.6,0.00,0.00,74,100,12,92,17.6,136
2023-04-17T03:00,12.2,0.00,0.00,94,100,80,26,12.9,113
2023-04-17T04:00,12.1,0.00,0.00,91,100,5,29,11.9,119
2023-04-17T05:00,12.1,0.00,0.00,99,100,98,86,12.9,108
2023-04-17T06:00,12.1,0.10,0.10,99,100,100,50,11.9,93
2023-04-17T07:00,12.1,0.00,0.00,100,100,100,3,11.9,85
2023-04-17T08:00,12.0,0.00,0.00,100,100,62,100,12.4,98
2023-04-17T09:00,11.7,0.00,0.00,100,100,66,100,12.0,106
2023-04-17T10:00,11.5,0.00,0.00,100,100,54,100,11.9,85
2023-04-17T11:00,11.6,0.00,0.00,100,100,49,100,10.1,96
2023-04-17T12:00,12.0,0.30,0.30,100,100,51,100,6.2,80
2023-04-17T13:00,12.4,2.50,2.50,100,100,84,100,6.9,51
2023-04-17T14:00,12.7,0.00,0.00,100,100,43,100,4.0,170
2023-04-17T15:00,14.0,0.10,0.10,100,100,9,100,10.7,256
2023-04-17T16:00,15.7,0.10,0.10,100,100,57,67,19.0,251
2023-04-17T17:00,15.7,0.00,0.00,100,100,0,41,20.5,272
2023-04-17T18:00,17.3,0.00,0.00,97,4,6,10,16.8,279
2023-04-17T19:00,19.3,0.00,0.00,67,3,0,0,14.2,240
2023-04-17T20:00,19.7,0.00,0.00,36,13,13,0,24.5,230
2023-04-17T21:00,20.0,0.00,0.00,37,0,43,0,21.3,233
2023-04-17T22:00,18.2,0.00,0.00,15,0,23,0,24.1,248
2023-04-17T23:00,16.3,0.00,0.00,55,0,30,0,7.9,219
2023-04-18T00:00,15.0,0.00,0.00,75,0,55,15,16.1,286
2023-04-18T01:00,14.4,0.00,0.00,76,0,59,2,9.9,280
2023-04-18T02:00,13.7,0.00,0.00,98,1,37,0,16.5,254
2023-04-18T03:00,13.3,0.00,0.00,69,0,35,0,20.4,249
2023-04-18T04:00,12.5,0.00,0.00,23,0,6,0,21.9,243
2023-04-18T05:00,11.3,0.00,0.00,6,2,2,0,23.5,265
2023-04-18T06:00,10.3,0.00,0.00,2,0,2,0,18.3,250
2023-04-18T07:00,9.6,0.00,0.00,0,2,25,0,21.0,258
2023-04-18T08:00,9.0,0.00,0.00,0,16,0,0,17.5,262
2023-04-18T09:00,8.7,0.00,0.00,0,0,0,0,15.1,242
2023-04-18T10:00,8.7,0.00,0.00,0,0,0,0,20.4,244
2023-04-18T11:00,8.9,0.00,0.00,2,1,12,0,21.6,244
2023-04-18T12:00,10.9,0.00,0.00,8,0,54,0,18.3,250
2023-04-18T13:00,12.0,0.00,0.00,29,21,44,0,20.8,261
2023-04-18T14:00,13.0,0.10,0.10,31,100,100,0,30.0,254
2023-04-18T15:00,11.7,0.00,0.00,38,23,24,0,26.7,265
2023-04-18T16:00,13.3,0.00,0.00,47,3,46,0,32.7,253
2023-04-18T17:00,14.4,0.00,0.00,58,4,93,0,36.5,261
2023-04-18T18:00,14.3,0.00,0.00,51,0,100,0,32.3,263
2023-04-18T19:00,14.4,0.00,0.00,71,3,100,18,31.4,267
2023-04-18T20:00,13.1,0.00,0.00,95,0,7,0,23.8,290
2023-04-18T21:00,14.3,0.00,0.00,84,0,16,0,24.5,287
2023-04-18T22:00,13.1,0.00,0.00,37,2,16,0,26.0,287
2023-04-18T23:00,12.2,0.00,0.00,12,0,2,0,20.6,297
2023-04-19T00:00,9.3,0.00,0.00,12,2,74,0,17.3,291
2023-04-19T01:00,8.7,0.00,0.00,1,0,0,0,21.4,283
2023-04-19T02:00,7.7,0.00,0.00,5,0,6,0,19.6,296
2023-04-19T03:00,7.0,0.00,0.00,0,0,9,0,17.9,310
2023-04-19T04:00,6.7,0.00,0.00,2,1,18,0,16.8,285
2023-04-19T05:00,6.2,0.00,0.00,2,3,0,0,14.3,295
2023-04-19T06:00,5.7,0.00,0.00,6,16,9,0,7.1,311
2023-04-19T07:00,5.1,0.00,0.00,10,1,15,0,5.8,266
2023-04-19T08:00,4.8,0.00,0.00,11,1,16,0,7.1,255
2023-04-19T09:00,4.5,0.00,0.00,8,16,66,0,7.8,257
2023-04-19T10:00,4.2,0.00,0.00,2,8,19,0,7.3,259
2023-04-19T11:00,4.9,0.00,0.00,8,9,4,0,9.7,243
2023-04-19T12:00,7.5,0.00,0.00,3,59,39,0,13.7,252
2023-04-19T13:00,8.7,0.00,0.00,66,35,0,0,17.6,269
2023-04-19T14:00,9.7,0.00,0.00,98,70,6,0,22.6,295
2023-04-19T15:00,10.5,0.00,0.00,100,78,4,0,22.7,290
2023-04-19T16:00,12.2,0.00,0.00,88,100,15,0,24.1,292
2023-04-19T17:00,13.9,0.00,0.00,60,1,9,0,24.5,292
2023-04-19T18:00,15.3,0.00,0.00,8,1,1,0,21.2,285
2023-04-19T19:00,16.4,0.00,0.00,78,0,0,49,19.4,280
2023-04-19T20:00,17.0,0.00,0.00,99,0,0,100,19.6,276
2023-04-19T21:00,17.4,0.00,0.00,100,0,0,23,16.9,272
2023-04-19T22:00,17.4,0.00,0.00,96,0,0,66,14.1,267
2023-04-19T23:00,15.8,0.00,0.00,0,0,0,44,7.3,281
2023-04-20T00:00,12.6,0.00,0.00,0,0,0,0,12.4,54
2023-04-20T01:00,11.3,0.00,0.00,0,0,0,0,11.6,85
2023-04-20T02:00,10.3,0.00,0.00,0,0,0,0,9.1,72
2023-04-20T03:00,8.9,0.00,0.00,0,0,0,0,7.4,61
2023-04-20T04:00,8.1,0.00,0.00,0,0,2,86,7.2,53
2023-04-20T05:00,7.8,0.00,0.00,2,0,0,88,6.8,18
2023-04-20T06:00,7.7,0.00,0.00,27,0,8,86,11.3,17
2023-04-20T07:00,7.5,0.00,0.00,38,0,35,99,11.4,18
2023-04-20T08:00,6.5,0.00,0.00,50,0,4,99,11.2,21
2023-04-20T09:00,6.0,0.00,0.00,50,0,42,72,9.0,23
2023-04-20T10:00,5.7,0.00,0.00,77,0,2,3,8.9,27
2023-04-20T11:00,6.0,0.00,0.00,57,0,8,0,10.8,26
2023-04-20T12:00,8.0,0.00,0.00,27,0,31,19,9.5,37
2023-04-20T13:00,9.5,0.00,0.00,18,0,91,0,8.9,58
2023-04-20T14:00,10.6,0.00,0.00,76,0,40,13,10.4,44
2023-04-20T15:00,12.1,0.00,0.00,50,0,33,62,8.4,40
2023-04-20T16:00,13.4,0.00,0.00,35,0,7,92,4.6,51
2023-04-20T17:00,15.2,0.00,0.00,0,0,9,35,4.2,160
2023-04-20T18:00,15.8,0.00,0.00,0,0,6,19,10.2,170
2023-04-20T19:00,15.5,0.00,0.00,0,0,2,0,15.1,168
2023-04-20T20:00,15.2,0.00,0.00,0,0,0,33,14.9,165
2023-04-20T21:00,14.6,0.00,0.00,30,0,0,30,16.2,159
2023-04-20T22:00,13.1,0.00,0.00,56,0,1,35,16.0,157
2023-04-20T23:00,11.5,0.00,0.00,63,0,0,22,13.6,158
2023-04-21T00:00,10.4,0.00,0.00,50,0,1,17,10.8,154
2023-04-21T01:00,10.0,0.00,0.00,66,0,6,44,7.0,145
2023-04-21T02:00,9.7,0.00,0.00,81,0,0,81,6.5,161
2023-04-21T03:00,9.4,0.00,0.00,90,0,46,92,5.2,196
2023-04-21T04:00,9.5,0.00,0.00,90,0,88,87,4.8,138
2023-04-21T05:00,9.7,0.00,0.00,90,0,93,5,3.9,124
2023-04-21T06:00,9.1,0.00,0.00,85,0,0,21,4.7,90
2023-04-21T07:00,10.1,0.00,0.00,79,0,0,38,3.2,117
2023-04-21T08:00,8.2,0.00,0.00,49,0,0,49,4.1,45
2023-04-21T09:00,8.1,0.00,0.00,22,0,0,3,5.6,63
2023-04-21T10:00,8.1,0.00,0.00,50,0,0,0,6.3,59
2023-04-21T11:00,9.0,0.00,0.00,1,0,0,0,9.8,66
2023-04-21T12:00,11.2,0.00,0.00,45,0,0,0,9.3,54
2023-04-21T13:00,13.7,0.00,0.00,70,0,1,92,10.0,77
2023-04-21T14:00,15.8,0.00,0.00,58,0,1,56,11.6,106
2023-04-21T15:00,17.6,0.00,0.00,65,0,0,0,14.3,118
2023-04-21T16:00,18.7,0.00,0.00,36,0,0,20,16.8,125
2023-04-21T17:00,19.0,0.00,0.00,15,0,3,0,19.7,130
2023-04-21T18:00,18.6,0.00,0.00,19,0,1,0,22.5,130
2023-04-21T19:00,18.0,0.00,0.00,29,0,0,0,23.9,127
2023-04-21T20:00,17.3,0.00,0.00,20,0,1,0,21.7,122
2023-04-21T21:00,16.7,0.00,0.00,0,0,0,6,20.8,118
2023-04-21T22:00,15.6,0.00,0.00,62,0,0,91,19.5,118
2023-04-21T23:00,14.2,0.00,0.00,82,0,7,100,16.0,104
2023-04-22T00:00,12.3,0.00,0.00,92,5,5,96,14.9,105
2023-04-22T01:00,11.6,0.00,0.00,100,11,2,99,16.3,98
2023-04-22T02:00,10.8,0.00,0.00,100,7,0,95,14.1,86
2023-04-22T03:00,10.4,0.00,0.00,98,8,0,96,12.3,75
2023-04-22T04:00,10.0,0.00,0.00,100,14,0,96,11.1,65
2023-04-22T05:00,9.8,0.00,0.00,100,20,0,93,10.7,57
2023-04-22T06:00,9.8,0.00,0.00,100,20,0,74,12.4,54
2023-04-22T07:00,9.9,0.00,0.00,97,14,0,61,12.3,58
2023-04-22T08:00,9.9,0.00,0.00,96,12,30,70,11.6,60
2023-04-22T09:00,10.1,0.00,0.00,89,10,100,76,11.1,54
2023-04-22T10:00,10.4,0.00,0.00,100,1,13,100,11.4,55
2023-04-22T11:00,10.6,0.00,0.00,100,0,0,100,13.2,55
2023-04-22T12:00,11.0,0.00,0.00,100,46,0,100,15.8,66
2023-04-22T13:00,13.7,0.00,0.00,97,9,0,100,13.9,73
2023-04-22T14:00,16.5,0.00,0.00,100,19,0,100,14.2,83
2023-04-22T15:00,19.7,0.00,0.00,100,70,16,100,17.4,114
2023-04-22T16:00,19.4,0.00,0.00,100,31,6,100,23.9,121
2023-04-22T17:00,19.3,0.00,0.00,100,9,18,100,25.7,127
2023-04-22T18:00,18.7,0.00,0.00,97,10,20,100,28.4,129
2023-04-22T19:00,18.8,0.00,0.00,100,22,5,100,27.0,134
2023-04-22T20:00,18.4,0.00,0.00,98,5,0,100,26.8,130
2023-04-22T21:00,17.5,1.00,1.00,100,8,96,100,27.8,139
2023-04-22T22:00,15.3,1.90,1.90,100,18,90,90,25.3,152
2023-04-22T23:00,15.1,4.50,4.50,87,16,55,100,30.5,163
2023-04-23T00:00,14.2,0.00,0.00,69,100,100,100,6.9,118
2023-04-23T01:00,14.3,2.30,2.30,98,22,100,94,16.7,127
2023-04-23T02:00,14.5,3.30,3.30,100,3,100,100,22.8,198
